,Name,Rating,Reviews,Review_num
309,Richmond Nature Park,4.4,"[{'author_name': 'Shannon WhatsHerFace', 'author_url': 'https://www.google.com/maps/contrib/106207561638379482309/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJzYNj_SjFYq6FyJRHnYEGKR6CNcdltEwcK0vSRG=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': 'a week ago', 'text': ""We absolutely LOVE this park!! It is very accessible, with wooden paths that are fantastic for wheelchairs/walkers. There's  a nice little playground  at the front. Although it's  beside a highway,  it feels very peaceful to walk through. We wish the Vancouver Parks Board would take notes from Richmond on how to design nice parks!"", 'time': 1619989670}, {'author_name': 'Andrea J', 'author_url': 'https://www.google.com/maps/contrib/109057142082488367008/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJziKjdMr5iMrxSE_wfVu7vhDalBfNg-RyKmnKty=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': '2 weeks ago', 'text': 'A beautiful park that has a pathway inclusive of wheelchairs and people with walking difficulties. There are benches along the path as well. Beautiful trees, birds and other wildlife. An exciting play park to explore by children.', 'time': 1619446821}, {'author_name': 'Nikhat Qureshi', 'author_url': 'https://www.google.com/maps/contrib/112759228515834892217/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GgxTwJY8NwFTTdaMdt0PJeS2Lp3wEzbT39NFTp39vs=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 4, 'relative_time_description': '2 months ago', 'text': 'Took a walk as it was snowing. Serene, beautiful pathway surrounding trees and signs to guide you through it. Safe and playful place for the whole family.  Parking lot and onsite washrooms. Nice place to spend an evening or day picnic.', 'time': 1613871438}, {'author_name': 'Ruby Apdal', 'author_url': 'https://www.google.com/maps/contrib/103296137093810352970/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gha2TBu4Oo9PoZuD6QMJFQ9v07-Rlp5v7Cf1E5GLts=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': 'a month ago', 'text': ""There's a cool exhibit. Fun easy trails bit just have to be careful of the soft muddy parts.  Nature wonder with different bird species and cute squirrel.  We finished the four trails in under one hour."", 'time': 1616716420}, {'author_name': 'Fauzia Raza', 'author_url': 'https://www.google.com/maps/contrib/109134597430268887028/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Ghv1CfQWwNj1ORBsvR96Vny1FteWHQ00UlAzgYt6oc=s128-c0x00000000-cc-rp-mo-ba2', 'rating': 5, 'relative_time_description': '2 months ago', 'text': ""Beautiful nature's walk trails. You can choose between different trails as per distance. Also a cute small play ground for kids. A nice experience on a sunny day"", 'time': 1615254730}]",5
310,Rickshaw Theatre,4.4,"[{'author_name': 'Nathan Jackman', 'author_url': 'https://www.google.com/maps/contrib/110170549189062167299/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gg94G0-RUvPkOkhM1vZOqr_ORIDlpRB8cvdQ5F8Ii0=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': '4 months ago', 'text': ""One of the most quintessential spots in Vancouver. I've seen so many bands here and have made so many memories in the building. It's classic theatre in a nutshell."", 'time': 1608528212}, {'author_name': 'Mike Long', 'author_url': 'https://www.google.com/maps/contrib/114147039877406529779/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gh7_-HgWEcReWZFmUyK9DnH1Z0JaYYmIb0h_B6jwA=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': 'a month ago', 'text': '•Cool spot for sure fs', 'time': 1617434059}, {'author_name': 'Antonio Corbo', 'author_url': 'https://www.google.com/maps/contrib/110132161038420837304/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gie_iNldExhz38ag2KCHc0Ehr26ytxbErGjqK_WYg=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 3, 'relative_time_description': '11 months ago', 'text': 'Not really what I expected. The show was great but the venue is really run down. There were a lot of vagrants outside and there was a puddle of piss outside which didn’t add to the aesthetic. The sound was alright but the venue seems like it’s falling apart. Hopefully they can restore it a bit. Drinks were priced fair for the show.', 'time': 1590651920}, {'author_name': 'Ian Cromwell', 'author_url': 'https://www.google.com/maps/contrib/101102264967510775538/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhW_-2C9nFjh3Pkq2O6wi2z6mdVlxJFVv6T5GpUnA=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': 'a year ago', 'text': ""So here's the thing about the Rickshaw: they're one of the very few live venues still operating in this candy-coated city and I've been to some of my favourite shows ever there. It's not in a pleasant neighbourhood and it's a bit beat up inside but you've got to look past that. You just have to."", 'time': 1583602930}, {'author_name': 'Barney Andersen', 'author_url': 'https://www.google.com/maps/contrib/112925822702592177129/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gh9crUseCOPZumbbZD0M4-Uh03SVHTEOpH9ieo5n_0=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 4, 'relative_time_description': 'a year ago', 'text': ""The location and vibe is good. Drink prices are relatively reasonable. Overall, I liked it. However, the layout is a bit strange. I don't quite understand why there are seats on the lower level. Don't know if sitting is an option if everyone on the floor is standing. With that sad, it's a good location medium size location for both traveling and local bands."", 'time': 1571630614}]",5
311,Rio Theatre,4.6,"[{'author_name': 'Lee Mckeown', 'author_url': 'https://www.google.com/maps/contrib/104141463040330171765/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJzxKySI6Y9TfhkF596Fa5IEk-kWQX3HNB9jMQfe=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '3 months ago', 'text': 'Just recently attended the Royal Rumble at the Rio ""Sports Bar"".  Had an amazing experience.  The covid 19 protocols were perfectly in place and made me feel extremely safe.  Thank you Rio Sports Bar for being amazing, as always.', 'time': 1612201550}, {'author_name': 'Danaca Lapp', 'author_url': 'https://www.google.com/maps/contrib/103650243120224451047/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GjS_AfDF325h2WZyt2_rImtphu55hFYZWnfe_e5=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': '3 months ago', 'text': 'The Rio is my favourite theatre in Vancouver. Was able to see a number of movies over the summer and felt safe doing it. They were able to implement covid safe protocols that kept guests apart. Also a great ""Sport Bar"" but looking forward to it being a theatre again. 10/10.\nAlso the ads featuring the staff are hilarious.', 'time': 1612118564}, {'author_name': 'Heather', 'author_url': 'https://www.google.com/maps/contrib/109497922080443036760/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gh2tFq2kxeWXdkobvwb-VAoXxjaHUWiP9jAMAQ-=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '3 months ago', 'text': 'The absolute best sports bar! What a perfect spot to slam back a few cold ones while watching sportsmen scoring points in their sports matches! Goooooo sports! Slam dunk! Home run! Grand slam! Hat trick!', 'time': 1612592286}, {'author_name': 'Quinn Walsh', 'author_url': 'https://www.google.com/maps/contrib/111963917124206044606/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJzefjzVFrLOR_eavBKNiZqs7PtDT7fp_MAH7-Rn=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': 'a month ago', 'text': ""a very nice building,, good grilled cheese and good all ages venue, nice area, I can't wait to come back soon"", 'time': 1616902430}, {'author_name': 'Lee Duncan', 'author_url': 'https://www.google.com/maps/contrib/110480580446026970908/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJw5s06I0sMJY7a42J3Ut9ShQx52HkTAaCKIA03F=s128-c0x00000000-cc-rp-mo-ba2', 'rating': 5, 'relative_time_description': '8 months ago', 'text': ""LOVE this place! I've been a decent few times now, and its the only theatre I really go to anymore! Great, helpful & friendly staff, and they have always went out of their way to help and make an enjoyable experience. This last visit was my first visit since this whole COVID pandemic, and they have everything done very safely, cleanly, and comfortably. It didn't negatively affect the movie experience whatsoever. In fact, it was almost nicer, as you could put stuff down on the seats beside you, as they enforce spacing between all groups. Anyways, I couldn't recommend this place more highly to anyone who is even slightly interested. Will be back soon for sure."", 'time': 1598847553}]",5
312,BestWest Roofing Inc,5,"[{'author_name': 'Gordon Sjodin', 'author_url': 'https://www.google.com/maps/contrib/115563471889673285559/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gj8RnC9tkOH3Tknu3orjZcuOdlR7vSTqdPo8gfDyA=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': 'a month ago', 'text': ""Excellent place to do business. I was nervous trying to find a contractor that I could trust and these guys over delivered. The crew is excellent and hard working. The cleanup was excellent. Every aspect of my dealings was top notch. There were no unexpected surprises at the end of the job. I did a few repairs myself on this roof in the past and it felt very steep, these guys had no issues with any of the challenges, they just got the job done. A few of my neighbor's gave positive feedback as well and that is an important thing on a job like this. It is nice to find a business that comes in and does what they say they will like these guys."", 'time': 1616471999}, {'author_name': 'Mary Tran', 'author_url': 'https://www.google.com/maps/contrib/116063053364150372187/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJyu7iV6EQ-rwRc5UtovPdlsv358qMqAcHKSTlM-=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '5 months ago', 'text': 'I am very pleased with Tyler on everything from beginning to the end for my snow guards installation and other repairs on my roof.  Tyler is a very nice, kind, polite, pleasant, experienced, knowledgeable,  and he is the one that I feel I can trust with any roofing project.  He took time to inspect my roof , explained carefully and clearly what needs to be done.  He showed up as he promised, carried out the work on time and  professionally.  He did extra works for me  by inspected my gutters and did some other repairs while he was up on my roof already.. He took the pictures for the works he has done. I am very pleased with Tyler and his team for their hard works.  I will definitely call Tyler again whenever I have any roof problems in the future and I highly recommend Tyler and Best West Roofing Inc.  to anyone.  Thank you so much Tyler and your team.', 'time': 1607222694}, {'author_name': 'Ron Wilkes', 'author_url': 'https://www.google.com/maps/contrib/114484293427766985546/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJw8TpeOQU5Ty2o0tz3n1LuVKEPzSdCk5hdEpHFX=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '2 months ago', 'text': 'If you are reading this review because you need your own new roof or roofing repairs, look no further. As a professional building loss specialist with over 50 years experience, we had BestWest Roofing replace the roof of our own home.\n\nThank you, Brock, and Tanya (owners), and your team, Dave (project manager), Tyler (site supervisor), and crew who changed the roof system without incident while faced constantly with incimate weather. Superior work. Well done, we will always recommend BestWest Roofing to our clients.', 'time': 1614561206}, {'author_name': 'Mark Leung', 'author_url': 'https://www.google.com/maps/contrib/110989090765273724800/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GiJPHMjTHD13RzfyHHu2mM7la6ecJMjOKYhJcJU=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '5 months ago', 'text': ""Tyler was one of the nicest service professionals that I've ever met. He took the time to explain what he was going to do, how he was going to do it, and the options available to us. And once done, he welcomed a thorough inspection and was happy to answer any questions I had. It was clear Tyler loved his job, took pride in his work, and really enjoyed helping people with their roofing needs. I was very impressed and highly recommend Tyler to anyone who needs some help with their roof."", 'time': 1606369488}, {'author_name': 'S White', 'author_url': 'https://www.google.com/maps/contrib/109517977448883927741/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJwTaGryKx4_u0xqEY365K00cGfP1wgNl8ZU3GS7=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '4 months ago', 'text': ""We had a significant leak in our roof. After calling two other companies and not even hearing back. I contacted Best West Roofing. Tyler contacted me the same day.  Told me when he would be there, arrived on time, figured out the problem, explained what needed to be done and why, gave reasonable estimates, got the work done quickly, answered any questions I had and took photos so he could further explain the work. The current practice of many contractors now is to Google Earth your house and not even bother showing up to actually look at the work before giving you an estimate. This was not the case with your company, which I really appreciated. After explaining that we were trying to get a few more years out of our existing roof, he didn't try upselling a new roof to us. He offered workable solutions instead. It is clear he cares about doing a great job. He is professional, courteous, efficient, competent and reliable. And has a great sense of humour to boot. When I had to call him back about a problem towards the end of his shift, instead of putting me off to the next day, he explained he was on his way back from Maple Ridge via Langley and would get to our house in New West as soon as possible. Which he did. Your company is extremely fortunate to have Tyler as your representative. I have already recommended him to one person and after dealing with him, will continue to recommend Best West Roofing to friends and family. Job well done, Tyler!"", 'time': 1610244349}]",5
313,Roedde House Museum,4.5,"[{'author_name': 'R S/', 'author_url': 'https://www.google.com/maps/contrib/114839109314700864175/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GgXVxU2GeVCMNrOjNdXD5NE8O3lpOGx5YELwPuCcA=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 4, 'relative_time_description': '7 months ago', 'text': 'Not so much about the Museum itself, but the area in which it sits.\nThis is a great preservation effort, with plenty of greenspace.\nNot easy to do in the West End!', 'time': 1601310099}, {'author_name': 'Lucy', 'author_url': 'https://www.google.com/maps/contrib/113161432457313016440/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhBPgKsw9lZgSAXpjiWXKXzOKtGvuUyuyPaNYeG=s128-c0x00000000-cc-rp-mo-ba2', 'rating': 5, 'relative_time_description': '11 months ago', 'text': 'One of my favorite museums to visit. Very informative for Children and Adults.  A great place to bring your kids to learn. Lots hands on things for kids to do.', 'time': 1590728446}, {'author_name': 'Miijana Povse', 'author_url': 'https://www.google.com/maps/contrib/100671612416564126611/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GiptWytJ-TK7crbHK9XWbkpXVvQxQ6Uo1E7ZdZT=s128-c0x00000000-cc-rp-mo-ba2', 'rating': 5, 'relative_time_description': '11 months ago', 'text': 'One of my favorite museums to visit. Very informative for Children and Adults.  A great place to bring your kids to learn. Lots hands on things for kids to do.', 'time': 1590289049}, {'author_name': 'Corey Craig', 'author_url': 'https://www.google.com/maps/contrib/108879448274204755061/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhnklzEfb-tScp7fDPWN_WOOkKiyEssGIbDLDMu=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '11 months ago', 'text': 'One of the best places you can visit in Vancouver. especially if you have kids. Consider 4 to 6 hours if you want to do a complete visit. You can enjoy the especial shows and exhibition there.', 'time': 1590014643}, {'author_name': 'Bláithín Ruadh', 'author_url': 'https://www.google.com/maps/contrib/105408175378567285157/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GikUBr20EkFhKr-DkMuw9_0Iql4nUYjtk1nYQAXYpk=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': '9 months ago', 'text': 'An amazing museum with highly knowledgeable staff, would really reccomend a visit. Great social distancing as well. Lots of objects to look at as well!', 'time': 1595993740}]",5
314,Rossland Public Library,5,"[{'author_name': 'Erika Couling', 'author_url': 'https://www.google.com/maps/contrib/117549946362048199539/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJxIqUCv5IO4Ul3crC6WVcCkqj76hTUFtY_-4GD5=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '2 years ago', 'text': '', 'time': 1555563144}]",1
315,UBC School of Music,4.6,"[{'author_name': 'Xiaolei Deng', 'author_url': 'https://www.google.com/maps/contrib/109249092844276979672/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GguqsTY7NFWXUp_Gcc5-BAgqW5LH_Ivg_gu39gFoA=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': '3 years ago', 'text': 'A lot of great events hosted here. Some are free, some are just 5$. A great way to get your classical music fix without breaking the bank.', 'time': 1519877907}, {'author_name': 'James Darfear', 'author_url': 'https://www.google.com/maps/contrib/115521597202407086315/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GgL0ztId4PPRzdSeOqSfpkEYBu9PyK_kN7kkY2D=s128-c0x00000000-cc-rp-mo-ba2', 'rating': 5, 'relative_time_description': '4 years ago', 'text': 'Great halls in there. Weird artwork outside. Great place.', 'time': 1482971697}, {'author_name': 'Major. L', 'author_url': 'https://www.google.com/maps/contrib/109932850147722101630/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Ggx1gMZv4A2bjuB90s5yWUk4Ns-SdkuGteP5dRDsQ=s128-c0x00000000-cc-rp-mo-ba6', 'rating': 4, 'relative_time_description': '2 years ago', 'text': 'Lovely flower And Lovely face...', 'time': 1556476426}, {'author_name': 'Zheng guang', 'author_url': 'https://www.google.com/maps/contrib/112338334047007811904/reviews', 'language': 'en-US', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Ghpc_OIrM3sbcT2xrxwsaxcDSFkAWWGDwP_8NG_=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 4, 'relative_time_description': 'a year ago', 'text': 'The building layout is good and the parking is convenient. However, there is no attraction board in the performance hall, the sound quality is not so good, and only a small performance can be done.', 'time': 1570938549}, {'author_name': 'K Tang', 'author_url': 'https://www.google.com/maps/contrib/106556776750892559158/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhXR7iMMlfYzUtpTKT2RE7Kauzu2rWkD4NuKZ2E3Q=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '2 years ago', 'text': '', 'time': 1539992276}]",5
316,Royal City Musical Theatre Society,3.7,"[{'author_name': 'Jack Blair', 'author_url': 'https://www.google.com/maps/contrib/116237453136408352653/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhIDzybyultm8PaSR9yETImqrRxbNi5IEISWEOq=s128-c0x00000000-cc-rp-mo', 'rating': 4, 'relative_time_description': '4 years ago', 'text': ""Terrific!!\nWorth every penny and then some.\nCan't wait for the next production."", 'time': 1484041475}, {'author_name': 'Justin Yuen', 'author_url': 'https://www.google.com/maps/contrib/100798288369576853303/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GjK_aEOEw7gGJtDEEiYdEfu60BXNgCR48IO8xRrFQ=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': '2 years ago', 'text': '', 'time': 1555257124}, {'author_name': 'Juan Benito Almeida Guerra', 'author_url': 'https://www.google.com/maps/contrib/105175017150701352473/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gh2Np3cGcicAhNrJxP-PN8ioauOWeWzNLP_-05OX-I=s128-c0x00000000-cc-rp-mo-ba8', 'rating': 4, 'relative_time_description': '4 months ago', 'text': '', 'time': 1610397503}, {'author_name': 'J D', 'author_url': 'https://www.google.com/maps/contrib/111152660288244736877/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gi0m7pgCdSLGwYWxOLvZlX1UqQxrDoXEh0pBzBGSA=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 1, 'relative_time_description': '2 years ago', 'text': '', 'time': 1534911610}, {'author_name': ""Stephen Carl O'Shea"", 'author_url': 'https://www.google.com/maps/contrib/116845648164105684040/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gi3DFcbTWqNWgSlobIh5w1_sxMFj3bWQeFRDjNXgQ=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': '4 years ago', 'text': '', 'time': 1470199551}]",5
317,Royal City Youth Ballet,5,"[{'author_name': 'Tony Mauro', 'author_url': 'https://www.google.com/maps/contrib/102343629035927798025/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gh3ix3Mdo69JIi-AlNLxvn-rUl2QeW6PGctsKz9nw=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': 'a year ago', 'text': '', 'time': 1576215025}]",1
318,Royal Principal Ballet Academy,5,"[{'author_name': 'Melanie Bennett (MeLb)', 'author_url': 'https://www.google.com/maps/contrib/102030040398806147945/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJzB2x44PP5tGSLCS_9uoEKaut8Z2JyOkHg-gD94=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '7 months ago', 'text': 'Amazing dance school. High calibur. Top notch.', 'time': 1600995903}]",1
319,Salmo Public Library Assn,4.3,"[{'author_name': 'stacy schewalje', 'author_url': 'https://www.google.com/maps/contrib/106690518520820875530/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GgTyyzBPOMaEV_2-uQ1nm0-XB-_bnfjvP00uTHViA=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 3, 'relative_time_description': '2 years ago', 'text': 'Its a littl busy and nice', 'time': 1549653961}, {'author_name': 'Jana Collings', 'author_url': 'https://www.google.com/maps/contrib/101334457191610645340/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhEMvA6NElZgxgwP-wXzn_VtO744wBKtOfZbkKQNw=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '2 years ago', 'text': '', 'time': 1549464801}, {'author_name': 'Nassali Summer', 'author_url': 'https://www.google.com/maps/contrib/108111850213312843982/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhrS3ECQ5uWBhv0VGMzuguVZYCJdV77LXbDYycT5Q=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '3 years ago', 'text': '', 'time': 1521319417}]",3
320,Salmon Arm Library | ORL Branch,4.9,"[{'author_name': 'Dianne McLean', 'author_url': 'https://www.google.com/maps/contrib/110408446346267592532/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GjMbJqVMXHyj1V2nFY_IWXQnYvIX1kvHuqT7Pkc=s128-c0x00000000-cc-rp-mo-ba2', 'rating': 5, 'relative_time_description': '2 years ago', 'text': 'BIG thank you to the very helpful woman working at the Regional library at the mall yesterday (01/29/19) who helped me print 2 email pages. So easily and quickly done, no drama and no rudeness like I experienced at Staples just minutes before. She was knowledgeable, pleasant and helpful (totally opposite to the Manager guy at Staples who wouldn’t or couldn’t help me). Thank you very much, your help was greatly appreciated!', 'time': 1548880889}, {'author_name': 'BRANKO', 'author_url': 'https://www.google.com/maps/contrib/114380836769668461686/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhksQrO96nmvOrlhQc3kMRtzYDJLFNZesUP266XHA=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '6 months ago', 'text': 'Great service and very helpful staff', 'time': 1603575114}, {'author_name': 'Derek St. Onge', 'author_url': 'https://www.google.com/maps/contrib/112525588239401699085/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhuMfznlhRkhLYEpN40Wi9j8Yrajpn845fmD6T4=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 4, 'relative_time_description': '4 years ago', 'text': 'Very many books and a great library atmosphere. There are also chairs and alcoves to read in along with various computers for free for those who need them.', 'time': 1489233445}, {'author_name': 'Gordon Nickel', 'author_url': 'https://www.google.com/maps/contrib/107754104592915772008/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gj0obTfgHQ8KQzhiexCA1Ct9gKtWyLFfCiH0X0zPQ=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '2 years ago', 'text': 'Good place to read, research and write, especially on hot summer days', 'time': 1534739367}, {'author_name': 'Chao Guan', 'author_url': 'https://www.google.com/maps/contrib/109189017883937531427/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gj3GW1G2m8gWY2ZG2ibdG0B6q79_1owNvO5XQP_rQ=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'very nice staff', 'time': 1570581896}]",5
321,Samson V Museum,4.4,"[{'author_name': 'Lucía Rabuffetti', 'author_url': 'https://www.google.com/maps/contrib/108809745608523167965/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GiOkr4VvX4oGjh8VLO3mQL1voOoMbmYdpRaM0FP=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'Really well kept, beautiful window to the past. Staff is really nice and full of interesting facts and stories. Absolutely worth checking out!', 'time': 1569315888}, {'author_name': 'G Gill', 'author_url': 'https://www.google.com/maps/contrib/107605151451846316173/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GjCW24bfyPPwyypGLd5jidfVCFTCDIrwi7Ty7GL0j8=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'Great piece of history. Really good maintained', 'time': 1586614560}, {'author_name': 'Trevor Dubinsky', 'author_url': 'https://www.google.com/maps/contrib/106114207123935572439/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJx_mirkUqk4QG2OocqqJS_7OBB3IS2AjhAFMvQ2=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': '2 years ago', 'text': 'This is a great museum and peice of Fraser river history. The staff here have always been friendly and more than happy to teach and share stories. You get to walk through the engine room, machinists room, and upper decks and living spaces. Admission is by donation. A note that if you have mobility issues then this may be tricky for you.', 'time': 1532973737}, {'author_name': 'Angelika Draheim', 'author_url': 'https://www.google.com/maps/contrib/118442181345434765208/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GiABCqe7yhdjSSShjjaNuY1GYku0QxdOk2XOVy_=s128-c0x00000000-cc-rp-mo', 'rating': 4, 'relative_time_description': 'a year ago', 'text': 'Nice place.', 'time': 1587696283}, {'author_name': 'wls wls', 'author_url': 'https://www.google.com/maps/contrib/114230160026739570119/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gg5sP6tnUtOisvdCYkL5AwF_47hDPQC7g4laEsDXg=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '4 years ago', 'text': 'Lots to see, with good views around the area.', 'time': 1475030595}]",5
